time,Ml,Ml_unc
1562285646,2.776812,0.147243
1562285704,1.920553,0.11124
1562285759,1.765765,0.305395
1562285780,1.611665,0.091013
1562285803,2.013951,0.377305
1562285839,2.218813,0.200742
1562285868,1.746012,0.335272
1562285881,4.040735,0.163228
1562286006,2.055101,0.175148
1562286027,2.135964,0.277067
1562286046,1.78773,0.152699
1562286098,1.536944,0.140054
1562286124,2.339464,0.175017
1562286185,1.493354,0.34181
1562286223,2.304546,0.222791
1562286412,1.463673,0.123648
1562286421,1.358007,0.253205
1562286529,2.816539,0.24329
1562286569,1.690888,0.156084
1562286648,2.504201,0.407783
1562286711,2.620109,1.032883
1562286727,4.130353,0.162602
1562286799,2.707733,0.223936
1562286895,2.183541,0.153121
1562286923,1.807966,0.166879
1562286978,1.494836,0.202694
1562287011,1.910467,0.322058
1562287193,1.428704,0.257297
1562287263,1.530555,0.167205
1562287277,2.337488,0.148987
1562287363,2.531735,0.228705
1562287394,1.609514,0.299528
1562287427,1.592215,0.228773
1562287448,2.13212,0.332698
1562287504,2.142933,0.280579
1562287539,4.148864,0.32014
1562287685,1.699207,0.142502
1562287730,1.341079,0.259068
1562287758,1.583531,0.10311
1562287781,2.256667,0.245797
1562287804,1.697629,0.382458
1562287831,2.113982,0.286716
1562287899,1.500791,0.223269
1562287936,1.364367,0.238113
1562287972,1.935028,0.160549
1562288008,2.366119,0.315898
1562288045,2.114744,0.175244
1562288106,1.710585,0.162086
1562288130,1.560531,0.313106
1562288203,1.926624,0.194504
1562288277,1.644909,0.18076
1562288349,2.091023,0.169732
1562288366,2.055877,0.235134
1562288380,2.005697,0.099537
1562288412,1.565235,0.295802
1562288430,1.56023,0.268174
1562288451,1.427112,0.218433
1562288499,1.49117,0.244845
1562288505,2.22258,0.300353
1562288554,1.34993,0.226409
1562288647,2.0267,0.171504
1562288702,1.545546,0.08738
1562288722,2.293351,0.234444
1562288768,1.744618,0.258648
1562288783,1.887563,0.271895
1562288810,2.614485,0.216347
1562288912,1.557624,0.277547
1562288933,3.19306,0.246666
1562289097,1.673397,0.289941
1562289244,2.255078,0.25695
1562289291,1.637528,0.222322
1562289401,1.672631,0.203601
1562289493,3.219728,0.275021
1562289688,1.231859,0.220993
1562289706,2.620975,0.306215
1562289716,2.641214,0.199067
1562289832,1.018702,0.277172
1562289869,1.799143,0.332504
1562290006,1.561653,0.319285
1562290066,1.655811,0.381033
1562290153,2.297098,0.51136
1562290161,2.343345,0.120822
1562290222,1.390825,0.189305
1562290301,1.65025,0.250709
1562290336,1.423938,0.07641
1562290376,1.760735,0.191658
1562290390,2.456628,0.241294
1562290408,2.610263,0.144662
1562290425,2.101571,0.19936
1562290538,2.590229,0.209215
1562290640,1.376172,0.249088
1562290725,1.532857,0.194506
1562290765,1.837948,0.273564
1562290789,1.44054,0.188445
1562290815,1.51773,0.189767
1562290831,1.765086,0.405359
1562290925,1.445194,0.372037
1562290949,1.24319,0.068679
1562290977,1.654674,0.293795
1562290997,2.306322,0.268929
1562291044,1.308235,0.223904
1562291079,1.257744,0.239504
1562291100,1.317112,0.331667
1562291121,1.312231,0.424293
1562291154,2.506178,0.268059
1562291223,2.354132,0.313052
1562291262,1.443519,0.194076
1562291334,1.385594,0.261794
1562291345,1.286432,0.169927
1562291415,1.544756,0.053868
1562291433,1.55254,0.228221
1562291447,1.826649,0.264877
1562291505,1.233243,0.304812
1562291510,1.559863,0.450574
1562291516,1.998275,0.131871
1562291571,2.065149,0.338359
1562291680,1.513836,0.332478
1562291724,1.154879,0.154098
1562291761,1.817878,0.201593
1562291793,1.572456,0.183457
1562291817,1.65835,0.186494
1562291869,1.575516,0.37125
1562291887,2.853799,0.278039
1562291949,2.033165,0.299525
1562292010,1.499704,0.39285
1562292038,2.075597,0.215872
1562292087,3.283355,0.57158
1562292101,3.100966,0.206026
1562292107,2.58816,0.802564
1562292119,4.092088,0.15032
1562292271,2.173632,0.177366
1562292299,2.036062,0.290002
1562292319,3.359236,0.279372
1562292375,2.553877,0.193251
1562292402,2.415177,0.232628
1562292431,1.523102,0.280957
1562292470,1.493142,0.181006
1562292486,2.04042,0.190306
1562292500,2.512496,0.306406
1562292546,1.840937,0.180829
1562292576,1.624375,0.278196
1562292599,2.102125,0.251334
1562292646,1.700413,0.333432
1562292664,1.866345,0.223139
1562292694,2.034536,0.279924
1562292720,1.49809,0.273739
1562292783,1.574031,0.240487
1562292816,2.060228,0.258941
1562292831,2.688453,0.341954
1562292946,1.720383,0.455932
1562293006,1.551817,0.235324
1562293045,1.623497,0.294232
1562293117,2.36794,0.223765
1562293181,3.172117,0.287737
1562293229,2.250074,0.131178
1562293276,1.450675,0.287317
1562293298,2.327034,0.212848
1562293361,1.391375,0.450551
1562293380,1.240935,0.336691
1562293430,3.048842,0.117231
1562293436,2.774295,0.160951
1562293503,2.42017,0.154222
1562293513,2.569355,0.287536
1562293566,2.321889,0.199432
1562293624,1.330202,0.2337
1562293648,1.093958,0.263089
1562293678,2.042934,0.367984
1562293733,1.031436,0.221423
1562293769,1.110758,0.161288
1562293811,2.553798,0.257466
1562293850,1.568884,0.174174
1562293913,1.626521,0.232023
1562293936,1.794752,0.26533
1562294037,1.508534,0.326499
1562294082,1.876185,0.216667
1562294164,0.925013,0.281787
1562294201,1.541618,0.207028
1562294223,1.676278,0.204541
1562294346,1.216853,0.36928
1562294411,1.338704,0.241218
1562294437,1.490342,0.281098
1562294508,1.323698,0.369434
1562294595,1.399445,0.276989
1562294606,1.549192,0.17208
1562294622,1.670538,0.20357
1562294674,1.510143,0.426677
1562294710,1.746131,0.377389
1562294764,1.577194,0.218506
1562294817,1.581224,0.190491
1562294833,2.941132,0.449881
1562294839,1.502939,0.220672
1562294847,2.550843,0.230328
1562294953,1.176033,0.207761
1562294981,1.50179,0.186071
1562295073,1.184097,0.214507
1562295133,1.290927,0.330437
1562295151,1.532032,0.174075
1562295236,1.789136,0.254951
1562295267,1.998916,0.19556
1562295323,1.488258,0.032361
1562295341,1.647811,0.266997
1562295389,1.491201,0.286611
1562295429,1.603174,0.208345
1562295469,2.134981,0.396759
1562295518,1.467863,0.189931
1562295525,2.61011,0.058066
1562295531,2.220463,0.157242
1562295589,2.850205,0.190733
1562295673,2.712145,0.188994
1562295744,1.928388,0.216762
1562295793,2.145522,0.157392
1562295798,2.379504,0.168563
1562295862,1.738681,0.104978
1562295872,1.897832,0.136603
1562295902,1.607759,0.210328
1562295937,1.252894,0.1137
1562295950,1.661202,0.40103
1562295980,2.019749,0.253697
1562296047,1.750842,0.274131
1562296063,1.723332,0.197392
1562296211,1.234199,0.187162
1562296223,1.902175,0.250055
1562296240,2.321287,0.14056
1562296306,1.089866,0.150294
1562296343,1.615626,0.235314
1562296437,1.28068,0.19511
1562296451,1.737601,0.237611
1562296492,1.593369,0.191162
1562296518,3.234996,0.204426
1562296602,2.127555,0.367058
1562296610,2.012084,0.263503
1562296663,2.051778,0.203875
1562296672,2.946587,0.514894
1562296689,2.430702,0.150607
1562296787,2.814355,0.894495
1562296793,3.195064,0.144443
1562296849,2.283989,0.317209
1562296893,2.50652,0.1966
1562296929,1.853574,0.110259
1562297006,1.696724,0.234526
1562297037,2.332231,0.249161
1562297087,1.8098,0.319726
1562297120,2.606298,0.248099
1562297134,3.198447,0.457579
1562297163,2.004398,0.230095
1562297202,1.655833,0.185812
1562297214,1.757404,0.325518
1562297249,1.581993,0.214092
1562297278,1.227119,0.121922
1562297294,1.571841,0.184542
1562297402,1.273523,0.318061
1562297414,1.343131,0.181524
1562297460,1.63334,0.266751
1562297470,1.647925,0.179947
1562297482,1.768859,0.28793
1562297582,2.360182,0.150734
1562297672,2.066738,0.318546
1562297712,1.945417,0.38773
1562297745,1.370254,0.330578
1562297773,1.285718,0.194941
1562297786,1.529135,0.278929
1562297802,2.17557,0.188999
1562297886,1.523823,0.189275
1562297920,1.222746,0.261142
1562297959,1.281307,0.244389
1562298003,1.082478,0.189605
1562298013,1.972349,0.264396
1562298068,2.018627,0.340792
1562298098,1.790934,0.151016
1562298121,1.692971,0.376792
1562298182,2.132447,0.22408
1562298286,0.996713,0.246007
1562298325,1.208979,0.248488
1562298358,1.28121,0.481789
1562298373,2.611966,0.298985
1562298399,2.846709,0.21713
1562298408,2.046095,0.325224
1562298414,3.06874,0.091622
1562298520,1.52636,0.244069
1562298578,1.126803,0.211151
1562298594,2.183798,0.239984
1562298601,1.685669,0.349496
1562298614,2.49878,0.161774
1562298702,1.583075,0.270499
1562298813,1.318778,0.262905
1562298853,1.27799,0.261448
1562298882,2.240282,0.225346
1562298918,1.778309,0.296306
1562298964,1.744473,0.329798
1562298989,1.80859,0.276122
1562299032,2.0136,0.290041
1562299080,1.384729,0.346243
1562299126,2.244977,0.269138
1562299150,2.258534,0.183131
1562299195,1.715965,0.154434
1562299249,1.198419,0.108732
1562299263,1.322434,0.196702
1562299337,1.906709,0.207264
1562299481,1.652871,0.155972
1562299596,1.884436,0.254334
1562299682,1.413983,0.356743
1562299705,1.287607,0.229944
1562299774,1.24488,0.213161
1562299815,1.466492,0.219872
1562299898,3.911827,0.227768
1562299981,2.607558,0.213249
1562300073,1.993582,0.761968
1562300079,2.698632,0.325469
1562300085,3.553093,0.194301
1562300130,2.469531,0.237604
1562300157,2.215888,0.189519
1562300210,1.798124,0.394889
1562300366,1.257562,0.189235
1562300391,1.806738,0.192466
1562300466,1.171206,0.280178
1562300492,1.416343,0.156538
1562300530,1.301782,0.134093
1562300578,0.96128,0.060563
1562300629,1.417185,0.30952
1562300737,1.518303,0.2199
1562300773,1.254997,0.185563
1562300793,2.071143,0.284425
1562300822,1.550877,0.276342
1562300917,1.434826,0.152509
1562300964,1.524912,0.076769
1562300995,1.464319,0.154997
1562301021,2.460134,0.343816
1562301050,2.029572,0.38709
1562301164,2.211576,0.551782
1562301170,2.383981,0.734744
1562301179,2.163185,0.415235
1562301185,2.561132,0.279443
1562301271,1.039248,0.083952
1562301300,1.503691,0.223893
1562301360,0.949566,0.241553
1562301402,1.403728,0.186286
1562301436,2.133351,0.165213
1562301466,1.624123,0.200961
1562301546,1.933743,0.420165
1562301554,1.994494,0.173125
1562301588,1.78079,0.245764
1562301647,1.723968,0.337152
1562301695,1.366667,0.156868
1562301717,2.090975,0.442337
1562301723,2.030116,0.268605
1562301842,1.106396,0.136677
1562301898,1.2106,0.230442
1562301932,1.672172,0.274296
1562301978,1.396863,0.279897
1562302015,1.372973,0.390635
1562302052,0.932126,0.148229
1562302074,1.383515,0.183779
1562302081,1.410375,0.243978
1562302166,1.510048,0.403245
1562302204,1.684543,0.274985
1562302268,1.312588,0.272101
1562302308,1.557442,0.350239
1562302325,1.247359,0.174107
1562302388,1.775153,0.384703
1562302463,1.462603,0.153077
1562302484,1.97678,0.241433
1562302565,2.557094,0.19202
1562302731,1.292857,0.240403
1562302785,1.511183,0.156563
1562302800,1.589348,0.21599
1562302835,1.28853,0.162522
1562302882,1.653341,0.412556
1562302900,3.132577,0.126452
1562302971,1.335303,0.136267
1562303006,2.155122,0.305688
1562303018,2.341823,0.199374
1562303050,2.125627,0.263228
1562303087,1.527389,0.17098
1562303224,0.912848,0.181991
1562303243,1.505554,0.155903
1562303297,2.048815,0.182153
1562303321,1.544044,0.328423
1562303334,1.29961,0.217362
1562303437,3.242838,0.11718
1562303494,2.351473,0.287333
1562303576,1.714204,0.190457
1562303636,1.316433,0.311132
1562303699,1.830843,0.316275
1562303839,1.220907,0.154592
1562303871,1.594859,0.342954
1562303905,3.228035,0.163607
1562304063,1.005884,0.211891
1562304093,1.356299,0.323835
1562304115,1.037086,0.157742
1562304202,1.041502,0.143894
1562304232,2.267749,0.359842
1562304272,1.451223,0.244981
1562304288,2.145729,0.217245
1562304396,2.004742,0.461193
1562304405,1.394344,0.312779
1562304420,1.711574,0.148508
1562304481,1.339748,0.326118
1562304644,1.464843,0.150336
1562304697,1.507932,0.233611
1562304744,1.191018,0.238809
1562304790,1.093626,0.092195
1562304828,2.037819,0.234045
1562304952,1.171546,0.189573
1562305014,1.109356,0.194889
1562305034,1.053749,0.117738
1562305049,2.129968,0.191791
1562305082,1.750047,0.345848
1562305109,1.734981,0.179871
1562305143,1.429823,0.257425
1562305206,3.171499,0.109949
1562305212,3.045474,0.275187
1562305306,1.658579,0.41235
1562305372,1.166046,0.090947
1562305460,2.127962,0.19103
1562305501,1.366222,0.413955
1562305530,1.780333,0.295399
1562305657,1.095266,0.069498
1562305725,1.159222,0.114821
1562305800,0.87445,0.246555
1562305820,1.27662,0.122836
1562305865,1.130796,0.222767
1562305958,2.587106,0.274179
1562306011,1.334873,0.224727
1562306050,2.265816,0.460247
1562306122,1.640911,0.275721
1562306165,1.188549,0.154047
1562306207,1.743441,0.278392
1562306281,1.217645,0.293641
1562306360,2.542258,0.193772
1562306520,1.225554,0.186418
1562306574,1.515513,0.190245
1562306632,0.943179,0.32153
1562306675,1.073549,0.240043
1562306687,1.682443,0.198971
1562306751,1.308341,0.303091
1562306783,1.296496,0.192097
1562306797,1.506533,0.267402
1562306854,1.040313,0.217884
1562306891,1.500547,0.270524
1562306901,2.056739,0.209615
1562306963,3.883369,0.212916
1562307077,1.685753,0.274687
1562307128,1.52405,0.140614
1562307153,1.351994,0.224705
1562307163,1.570844,0.274147
1562307261,1.169936,0.379802
1562307319,1.409442,0.29624
1562307467,1.099453,0.067422
1562307508,1.378016,0.174404
1562307516,2.34962,0.299031
1562307564,1.644416,0.390136
1562307629,0.964696,0.140741
1562307679,1.955813,0.084337
1562307818,0.949654,0.210813
1562307833,1.278688,0.238671
1562307860,1.77717,0.360104
1562307890,2.354076,0.246879
1562307955,1.351986,0.470253
1562307976,1.336643,0.17323
1562307994,1.421074,0.143845
1562308040,1.22836,0.199635
1562308050,1.735421,0.091954
1562308172,1.224552,0.352237
1562308220,1.82632,0.18774
1562308242,1.68949,0.243971
1562308291,0.980078,0.209618
1562308319,2.164343,0.286757
1562308345,1.72178,0.359628
1562308422,1.817853,0.256241
1562308500,1.232646,0.141772
1562308530,1.453101,0.211774
1562308599,1.516642,0.298816
1562308633,1.629996,0.181543
1562308683,1.770909,0.28927
1562308697,1.536271,0.141977
1562308750,1.151206,0.288575
1562308795,1.644243,0.389215
1562308803,2.249165,0.260899
1562308820,2.585386,0.201877
1562308842,3.274232,0.173027
1562308938,1.422276,0.191776
1562309003,1.655991,0.191284
1562309057,2.120952,0.16549
1562309144,1.683177,0.171385
1562309157,1.88168,0.176652
1562309196,1.351372,0.189157
1562309232,1.048967,0.244564
1562309268,1.446321,0.293305
1562309299,1.540879,0.204648
1562309373,1.207302,0.201428
1562309384,2.016611,0.135144
1562309400,1.394999,0.14085
1562309447,1.143808,0.248504
1562309570,1.515428,0.196362
1562309677,1.422951,0.183986
1562309709,1.254413,0.368643
1562309730,1.945433,0.336565
1562309760,1.556052,0.19818
1562309774,1.81062,0.291003
1562309854,1.65376,0.259163
1562309904,1.401939,0.269672
1562309940,2.787763,0.158361
1562309973,2.775931,0.291134
1562309995,2.285695,0.133632
1562310066,2.308763,0.438585
1562310127,2.125533,0.39693
1562310136,3.392288,0.237309
1562310142,3.029284,0.304136
1562310285,1.657228,0.19925
1562310333,1.194419,0.309827
1562310346,1.285922,0.27259
1562310371,1.190388,0.184524
1562310421,1.224149,0.237202
1562310482,0.935101,0.182293
1562310502,0.854767,0.239208
1562310564,1.681705,0.315366
1562310647,1.576068,0.177652
1562310709,2.506979,0.191648
1562310830,1.811853,0.302693
1562310859,1.702832,0.315234
1562310905,1.121602,0.177381
1562310924,1.340875,0.150429
1562310941,2.164969,0.205178
1562310951,1.940978,0.221401
1562311104,1.671901,0.318937
1562311131,1.478435,0.201027
1562311181,2.229934,0.289005
1562311467,1.616073,0.241278
1562311585,0.937122,0.228833
1562311598,1.434404,0.230996
1562311621,1.422673,0.295248
1562311642,4.06631,0.664086
1562311655,3.930926,0.212247
1562311913,2.41673,0.201163
1562311973,2.335827,0.20431
1562312009,1.731518,0.249482
1562312074,1.382783,0.259462
1562312085,1.816367,0.278668
1562312106,1.843495,0.21777
1562312141,2.086577,0.359483
1562312186,1.266719,0.254011
1562312193,1.472895,0.164825
1562312268,1.888475,0.215413
1562312317,1.734058,0.254622
1562312353,3.663278,0.379779
1562312459,1.985949,0.218951
1562312528,1.771953,0.111248
1562312576,1.741742,0.269107
1562312643,1.451069,0.297284
1562312658,1.50638,0.119287
1562312667,1.947235,0.300575
1562312709,1.342711,0.201833
1562312816,1.336838,0.225551
1562312826,1.884392,0.116418
1562312862,1.045199,0.236848
1562312868,1.568877,0.208597
1562312971,1.335336,0.203482
1562313022,0.771513,0.208021
1562313067,1.132402,0.27696
1562313086,1.657173,0.308759
1562313094,1.696296,0.14349
1562313119,1.663467,0.237623
1562313195,1.061083,0.230374
1562313257,1.066546,0.198922
1562313294,1.490761,0.397839
1562313322,1.721143,0.240704
1562313375,1.199252,0.14528
1562313387,1.737414,0.129184
1562313501,2.333384,0.354842
1562313510,2.034053,0.186518
1562313546,1.475416,0.423703
1562313565,2.240126,0.310479
1562313643,2.953681,0.22581
1562313732,2.281965,0.21394
1562313751,2.399717,0.144221
1562313758,1.951508,0.2748
1562313777,2.134981,0.279888
1562313823,1.386889,0.237512
1562313855,1.402841,0.287058
1562313894,1.802697,0.235325
1562313916,1.249774,0.496344
1562313997,0.921634,0.120238
1562314054,1.384726,0.41092
1562314062,1.593977,0.244683
