year,month, day,hour,min,sec
2023,2,21,23,1,26.8134
2023,2,21,23,4,15.6249
2023,2,21,23,5,47.7376
2023,2,21,23,8,46.866
2023,2,21,23,13,35.4496
2023,2,21,23,17,33.8287
2023,2,21,23,27,29.916
2023,2,21,23,28,27.9202
2023,2,21,23,32,32.5889
2023,2,21,23,33,48.0901
2023,2,21,23,36,51.8383
2023,2,21,23,38,36.7317
2023,2,21,23,39,18.0302
2023,2,21,23,43,52.2854
2023,2,21,23,45,20.366
2023,2,21,23,45,58.2781
2023,2,21,23,47,31.1498
2023,2,21,23,50,59.028
2023,2,21,23,52,1.9317
2023,2,21,23,52,34.9156
2023,2,21,23,55,8.7117
2023,2,21,23,58,31.8297
2023,2,22,0,0,4.2588
2023,2,22,0,1,10.1848
2023,2,22,0,2,37.1043
2023,2,22,0,5,28.2672
2023,2,22,0,7,14.5361
2023,2,22,0,8,19.6083
2023,2,22,0,10,32.2693
2023,2,22,0,13,42.5234
2023,2,22,0,15,55.8112
2023,2,22,0,17,57.5598
2023,2,22,0,26,40.6897
2023,2,22,0,26,50.4775
2023,2,22,0,28,36.8132
2023,2,22,0,28,43.5157
2023,2,22,0,30,7.6832
2023,2,22,0,32,18.1749
2023,2,22,0,32,31.6476
2023,2,22,0,36,47.5155
2023,2,22,0,37,30.1929
2023,2,22,0,42,18.6374
2023,2,22,0,44,7.3331
2023,2,22,0,45,40.9778
2023,2,22,0,46,19.2314
2023,2,22,0,46,19.2296
2023,2,22,0,47,22.313
2023,2,22,0,50,9.6502
2023,2,22,0,52,22.4842
2023,2,22,0,55,38.0508
2023,2,22,1,1,54.4357
2023,2,22,1,5,46.6524
2023,2,22,1,11,33.8749
2023,2,22,1,12,5.7876
2023,2,22,1,14,7.5095
2023,2,22,1,18,25.6673
2023,2,22,1,24,55.4782
2023,2,22,1,32,40.3759
2023,2,22,1,33,11.6379
2023,2,22,1,34,33.2722
2023,2,22,1,38,2.2541
2023,2,22,1,38,15.5735
2023,2,22,1,41,27.4157
2023,2,22,1,42,38.327
2023,2,22,1,45,9.4497
2023,2,22,1,49,26.3486
2023,2,22,1,49,53.6783
2023,2,22,1,50,47.5567
2023,2,22,1,51,44.0039
2023,2,22,1,54,45.4645
2023,2,22,1,54,44.8595
2023,2,22,1,57,48.8658
2023,2,22,1,58,8.3822
2023,2,22,1,58,40.3718
2023,2,22,2,1,27.941
2023,2,22,2,4,21.3609
2023,2,22,2,11,32.4969
2023,2,22,2,13,39.7515
2023,2,22,2,13,46.2376
2023,2,22,2,21,27.0797
2023,2,22,2,29,41.3397
2023,2,22,2,31,10.2887
2023,2,22,2,31,12.0371
2023,2,22,2,35,44.9981
2023,2,22,2,36,16.4341
2023,2,22,2,37,55.9346
2023,2,22,2,38,43.2084
2023,2,22,2,40,45.2632
2023,2,22,2,41,57.4205
2023,2,22,2,42,1.0424
2023,2,22,2,42,40.251
2023,2,22,2,47,2.6381
2023,2,22,2,48,24.2874
2023,2,22,2,51,32.1561
2023,2,22,2,52,39.9215
2023,2,22,2,54,12.668
2023,2,22,2,54,20.5436
2023,2,22,2,56,16.9332
2023,2,22,3,4,14.4232
2023,2,22,3,8,20.1936
2023,2,22,3,12,5.8919
2023,2,22,3,15,51.4919
2023,2,22,3,15,57.8967
2023,2,22,3,20,29.8791
2023,2,22,3,22,5.6161
2023,2,22,3,22,33.8922
2023,2,22,3,24,49.1007
2023,2,22,3,27,30.9983
2023,2,22,3,27,31.7592
2023,2,22,3,34,18.812
2023,2,22,3,35,35.8142
2023,2,22,3,35,43.1773
2023,2,22,3,36,5.0306
2023,2,22,3,41,43.6283
2023,2,22,3,42,40.8389
2023,2,22,3,44,55.7801
2023,2,22,3,44,59.7307
2023,2,22,3,52,14.2273
2023,2,22,3,58,14.6519
2023,2,22,4,1,38.6122
2023,2,22,4,9,20.5747
2023,2,22,4,13,25.8967
2023,2,22,4,16,49.0294
2023,2,22,4,18,38.3514
2023,2,22,4,19,8.1447
2023,2,22,4,20,50.975
2023,2,22,4,23,28.663
2023,2,22,4,27,1.484
2023,2,22,4,28,33.0168
2023,2,22,4,29,12.5903
2023,2,22,4,29,12.5131
2023,2,22,4,33,26.8164
2023,2,22,4,33,41.885
2023,2,22,4,33,48.0819
2023,2,22,4,36,6.1271
2023,2,22,4,40,0.9391
2023,2,22,4,45,9.0502
2023,2,22,4,46,11.6599
2023,2,22,4,46,39.06
2023,2,22,4,50,37.4352
2023,2,22,4,52,26.3368
2023,2,22,4,53,2.1808
2023,2,22,4,58,49.8088
2023,2,22,4,59,15.3458
2023,2,22,5,0,24.6443
2023,2,22,5,3,1.8428
2023,2,22,5,7,28.6229
2023,2,22,5,12,37.9828
2023,2,22,5,14,39.3328
2023,2,22,5,18,56.5371
2023,2,22,5,20,23.5966
2023,2,22,5,25,17.1129
2023,2,22,5,29,23.2122
2023,2,22,5,33,18.3193
2023,2,22,5,35,30.3809
2023,2,22,5,36,10.6911
2023,2,22,5,42,40.151
2023,2,22,5,50,50.4926
2023,2,22,6,2,22.5183
2023,2,22,6,9,17.5408
2023,2,22,6,11,53.7475
2023,2,22,6,15,44.4299
2023,2,22,6,20,35.4179
2023,2,22,6,26,40.3526
2023,2,22,6,32,0.0702
2023,2,22,6,39,26.1527
2023,2,22,6,40,14.1864
2023,2,22,6,47,34.7078
2023,2,22,6,49,19.4982
2023,2,22,6,54,10.4245
2023,2,22,6,55,1.3424
2023,2,22,7,1,39.7857
2023,2,22,7,9,1.0711
2023,2,22,7,26,58.6671
2023,2,22,7,27,37.1083
2023,2,22,7,28,39.5218
2023,2,22,7,34,29.4921
2023,2,22,7,35,40.3373
2023,2,22,7,40,28.9719
2023,2,22,7,41,20.1401
2023,2,22,7,51,45.5908
2023,2,22,7,56,53.1019
2023,2,22,7,58,24.4746
2023,2,22,8,1,41.9564
2023,2,22,8,3,27.6211
2023,2,22,8,5,33.0389
2023,2,22,8,11,35.2471
2023,2,22,8,19,2.1508
2023,2,22,8,32,18.6942
2023,2,22,8,33,15.7285
2023,2,22,8,35,33.0993
2023,2,22,8,53,0.3781
2023,2,22,9,12,27.1988
2023,2,22,9,14,15.1168
2023,2,22,9,16,22.0712
2023,2,22,9,35,19.2109
2023,2,22,9,42,57.591
2023,2,22,9,59,56.9797
2023,2,22,10,10,51.523
2023,2,22,10,11,19.1344
2023,2,22,10,16,28.2454
2023,2,22,10,19,53.4061
2023,2,22,10,23,44.8924
2023,2,22,10,29,2.824
2023,2,22,10,31,31.1793
2023,2,22,10,34,14.6904
2023,2,22,10,35,16.6096
2023,2,22,10,49,17.6592
2023,2,22,10,50,27.8998
2023,2,22,10,55,36.5908
2023,2,22,11,0,41.7763
2023,2,22,11,7,7.0869
2023,2,22,11,12,48.7029
2023,2,22,11,14,18.9374
2023,2,22,11,18,36.9785
2023,2,22,11,24,56.8613
2023,2,22,11,24,56.9476
2023,2,22,11,27,30.61
2023,2,22,11,32,38.2888
2023,2,22,11,41,29.8263
2023,2,22,11,55,18.1514
2023,2,22,12,1,27.9208
2023,2,22,12,3,21.5615
2023,2,22,12,5,36.1029
2023,2,22,12,10,57.6044
2023,2,22,12,20,47.9526
2023,2,22,12,32,53.0973
2023,2,22,12,40,1.7522
2023,2,22,12,49,19.5221
2023,2,22,12,55,27.0465
2023,2,22,13,1,55.2593
2023,2,22,13,4,5.0159
2023,2,22,13,5,53.6663
2023,2,22,13,15,48.2987
2023,2,22,13,19,15.1832
2023,2,22,13,23,43.8121
2023,2,22,13,26,14.0817
2023,2,22,13,32,40.3858
2023,2,22,13,35,32.3953
2023,2,22,13,42,55.5113
2023,2,22,13,45,40.1192
2023,2,22,13,52,59.5697
2023,2,22,14,0,46.3359
2023,2,22,14,2,42.5368
2023,2,22,14,11,19.3926
2023,2,22,14,16,26.7951
2023,2,22,14,26,35.3997
2023,2,22,14,29,47.186
2023,2,22,14,41,43.7778
2023,2,22,14,43,46.5887
2023,2,22,14,52,2.0844
2023,2,22,14,54,57.5592
2023,2,22,14,58,31.2576
2023,2,22,14,59,59.4768
2023,2,22,15,3,51.9101
2023,2,22,15,7,47.6244
2023,2,22,15,12,39.249
2023,2,22,15,15,21.2557
2023,2,22,15,16,21.3607
2023,2,22,15,22,43.3342
2023,2,22,15,32,42.5201
2023,2,22,15,39,39.9771
2023,2,22,15,43,25.2587
2023,2,22,15,49,7.6058
2023,2,22,15,51,18.3244
2023,2,22,15,52,7.6908
2023,2,22,15,54,44.2975
2023,2,22,16,2,30.1319
2023,2,22,16,3,33.2458
2023,2,22,16,5,19.5067
2023,2,22,16,6,52.8117
2023,2,22,16,10,25.8234
2023,2,22,16,13,11.4384
2023,2,22,16,15,14.4598
2023,2,22,16,17,0.7483
2023,2,22,16,19,1.3047
2023,2,22,16,25,29.1938
2023,2,22,16,27,21.4928
2023,2,22,16,28,56.5996
2023,2,22,16,30,32.0368
2023,2,22,16,33,11.5074
2023,2,22,16,34,11.1762
2023,2,22,16,35,1.763
2023,2,22,16,40,20.8833
2023,2,22,16,42,25.8394
2023,2,22,16,44,3.9649
2023,2,22,16,47,2.7348
2023,2,22,16,47,2.1827
2023,2,22,16,49,25.6166
2023,2,22,16,49,53.1337
2023,2,22,16,53,4.0029
2023,2,22,16,55,3.6648
2023,2,22,16,56,34.9789
2023,2,22,17,0,53.5364
2023,2,22,17,10,22.493
2023,2,22,17,10,35.2355
2023,2,22,17,12,0.9104
2023,2,22,17,13,57.6973
2023,2,22,17,19,35.1174
2023,2,22,17,20,42.8014
2023,2,22,17,23,20.7044
2023,2,22,17,30,50.3184
2023,2,22,17,33,6.6327
2023,2,22,17,34,48.7844
2023,2,22,17,38,12.7452
2023,2,22,17,43,47.0887
2023,2,22,17,47,21.8449
2023,2,22,17,52,23.8894
2023,2,22,17,56,12.8207
2023,2,22,17,57,5.5359
2023,2,22,17,59,50.1631
2023,2,22,18,1,1.5291
2023,2,22,18,7,58.6887
2023,2,22,18,13,13.0502
2023,2,22,18,14,6.8889
2023,2,22,18,16,33.807
2023,2,22,18,20,44.8053
2023,2,22,18,30,49.7874
2023,2,22,18,31,41.9092
2023,2,22,18,32,37.8424
2023,2,22,18,32,53.8485
2023,2,22,18,38,1.5599
2023,2,22,18,42,48.7914
2023,2,22,18,45,20.1088
2023,2,22,18,46,48.5662
2023,2,22,18,47,54.6667
2023,2,22,18,54,19.0949
2023,2,22,18,57,41.595
2023,2,22,19,2,14.5173
2023,2,22,19,11,29.4723
2023,2,22,19,13,29.6723
2023,2,22,19,16,3.6403
2023,2,22,19,18,56.5416
2023,2,22,19,22,52.2816
2023,2,22,19,25,31.7512
2023,2,22,19,29,8.5493
2023,2,22,19,30,12.7028
2023,2,22,19,31,47.6152
2023,2,22,19,35,27.4851
2023,2,22,19,45,49.5077
2023,2,22,19,53,17.512
2023,2,22,19,57,42.8902
2023,2,22,20,3,16.5908
2023,2,22,20,8,10.0642
2023,2,22,20,9,22.1632
2023,2,22,20,9,34.1651
2023,2,22,20,12,16.7521
2023,2,22,20,13,11.7428
2023,2,22,20,15,1.9859
2023,2,22,20,17,4.0879
2023,2,22,20,24,33.5758
2023,2,22,20,26,45.4931
2023,2,22,20,36,6.4637
2023,2,22,20,39,52.7304
2023,2,22,20,52,17.6787
2023,2,22,20,55,21.0452
2023,2,22,20,58,37.3025
2023,2,22,21,1,35.7335
2023,2,22,21,2,58.0361
2023,2,22,21,5,29.9882
2023,2,22,21,7,5.089
2023,2,22,21,9,2.2109
2023,2,22,21,20,0.6405
2023,2,22,21,21,32.747
2023,2,22,21,26,46.1827
2023,2,22,21,27,18.6618
2023,2,22,21,28,39.8149
2023,2,22,21,32,26.0189
2023,2,22,21,35,24.1245
2023,2,22,21,35,55.7161
2023,2,22,21,38,30.3994
2023,2,22,21,43,55.6324
2023,2,22,21,46,13.4807
2023,2,22,21,47,54.4098
2023,2,22,21,49,19.3863
2023,2,22,21,49,55.0576
2023,2,22,21,51,16.3432
2023,2,22,21,53,2.6193
2023,2,22,21,53,41.5631
2023,2,22,21,54,56.1024
2023,2,22,21,57,2.9035
2023,2,22,21,59,14.2543
2023,2,22,22,0,41.0209
2023,2,22,22,1,32.6516
2023,2,22,22,3,27.0472
2023,2,22,22,4,44.581
2023,2,22,22,10,17.4774
2023,2,22,22,16,37.4683
2023,2,22,22,24,51.7286
2023,2,22,22,26,54.4455
2023,2,22,22,29,43.3617
2023,2,22,22,33,54.9678
2023,2,22,22,36,42.985
2023,2,22,22,37,17.1726
2023,2,22,22,40,0.4562
2023,2,22,22,43,44.7728
2023,2,22,22,47,44.6491
2023,2,22,22,50,24.5845
2023,2,22,22,52,22.5122
2023,2,22,22,53,21.4278
2023,2,22,22,54,6.7728
2023,2,22,22,55,10.971
2023,2,22,22,59,21.4614
2023,2,22,23,7,36.283
2023,2,22,23,9,44.23
2023,2,22,23,10,59.2704
2023,2,22,23,13,32.8324
2023,2,22,23,16,14.3262
2023,2,22,23,19,11.6409
2023,2,22,23,22,24.9459
2023,2,22,23,24,28.3931
2023,2,22,23,29,15.5245
2023,2,22,23,39,8.9114
2023,2,22,23,49,11.4166
2023,2,22,23,52,2.5755
2023,2,22,23,56,34.6915
2023,2,23,0,0,13.9139
2023,2,23,0,7,55.7636
2023,2,23,0,9,42.3944
2023,2,23,0,13,55.666
2023,2,23,0,18,37.2746
2023,2,23,0,20,48.9
2023,2,23,0,22,50.5507
2023,2,23,0,29,0.6792
2023,2,23,0,34,0.7785
2023,2,23,0,36,25.3651
2023,2,23,0,38,49.1944
2023,2,23,0,42,12.3646
2023,2,23,0,47,4.8952
2023,2,23,0,48,11.9002
2023,2,23,0,57,39.6763
2023,2,23,1,3,6.0459
2023,2,23,1,5,29.2666
2023,2,23,1,9,53.7289
2023,2,23,1,11,4.5175
2023,2,23,1,15,55.1885
2023,2,23,1,18,22.7241
2023,2,23,1,23,18.5943
2023,2,23,1,23,55.5486
2023,2,23,1,28,29.7057
2023,2,23,1,41,32.2412
2023,2,23,1,42,56.976
2023,2,23,1,45,57.5622
2023,2,23,1,50,59.6697
2023,2,23,1,51,33.2232
2023,2,23,1,54,5.0137
2023,2,23,2,1,19.8049
2023,2,23,2,5,7.844
2023,2,23,2,16,40.4176
2023,2,23,2,18,16.4794
2023,2,23,2,32,51.5773
2023,2,23,2,34,20.5693
2023,2,23,2,38,37.3018
2023,2,23,2,45,0.2099
2023,2,23,2,59,24.1873
2023,2,23,3,2,35.6178
2023,2,23,3,9,13.2967
2023,2,23,3,14,21.8432
2023,2,23,3,15,56.7532
2023,2,23,3,23,2.4171
2023,2,23,3,27,33.2546
2023,2,23,3,30,4.8777
2023,2,23,3,33,26.2775
2023,2,23,3,36,19.9603
2023,2,23,4,6,15.0791
2023,2,23,4,7,42.3166
2023,2,23,4,8,35.0929
2023,2,23,4,12,0.091
2023,2,23,4,24,9.9317
2023,2,23,4,28,2.2325
2023,2,23,4,28,40.8379
2023,2,23,4,30,44.339
2023,2,23,4,40,38.9537
2023,2,23,4,48,16.7169
2023,2,23,4,50,18.3809
2023,2,23,4,52,52.5107
2023,2,23,4,55,57.318
2023,2,23,5,0,42.9548
2023,2,23,5,3,27.0224
2023,2,23,5,11,47.2548
2023,2,23,5,17,4.0599
2023,2,23,5,25,32.7234
2023,2,23,5,27,38.1569
2023,2,23,5,30,32.4595
2023,2,23,5,32,53.1534
2023,2,23,5,35,42.7486
2023,2,23,5,44,8.3434
2023,2,23,5,45,15.2688
2023,2,23,5,48,26.8012
2023,2,23,5,48,44.7554
2023,2,23,5,49,57.9513
2023,2,23,5,52,34.399
2023,2,23,5,54,21.8713
2023,2,23,6,0,45.1959
2023,2,23,6,2,31.7913
2023,2,23,6,5,16.7846
2023,2,23,6,11,3.2227
2023,2,23,6,15,58.8892
2023,2,23,6,19,7.4792
2023,2,23,6,19,49.7121
2023,2,23,6,22,2.9469
2023,2,23,6,24,2.5103
2023,2,23,6,29,17.4987
2023,2,23,6,34,20.3888
2023,2,23,6,41,14.3566
2023,2,23,6,41,33.7297
2023,2,23,6,47,36.4326
2023,2,23,6,49,57.6548
2023,2,23,6,50,44.8532
2023,2,23,6,53,57.5413
2023,2,23,6,56,6.9714
2023,2,23,7,0,40.7651
2023,2,23,7,1,46.67
2023,2,23,7,4,52.9222
2023,2,23,7,10,26.4481
2023,2,23,7,10,50.1462
2023,2,23,7,11,23.6013
2023,2,23,7,16,30.2455
2023,2,23,7,19,55.1387
2023,2,23,7,23,19.4192
2023,2,23,7,25,13.0353
2023,2,23,7,26,17.1222
2023,2,23,7,32,43.7516
2023,2,23,7,33,34.1514
2023,2,23,7,42,29.7958
2023,2,23,7,45,14.2869
2023,2,23,7,46,22.0937
2023,2,23,7,50,37.3367
2023,2,23,7,55,3.7373
2023,2,23,7,57,38.6557
2023,2,23,7,59,3.0361
2023,2,23,8,0,43.809
2023,2,23,8,1,43.9572
2023,2,23,8,3,22.5316
2023,2,23,8,8,39.4246
2023,2,23,8,13,46.1471
2023,2,23,8,14,6.4998
2023,2,23,8,17,22.4054
2023,2,23,8,19,14.3666
2023,2,23,8,21,39.1718
2023,2,23,8,22,51.4052
2023,2,23,8,27,23.8876
2023,2,23,8,28,55.5208
2023,2,23,8,30,18.3179
2023,2,23,8,32,35.8523
2023,2,23,8,34,8.9319
2023,2,23,8,35,59.516
2023,2,23,8,40,57.1703
2023,2,23,8,44,52.9854
2023,2,23,8,49,17.0364
2023,2,23,8,51,14.9425
2023,2,23,8,53,18.9267
2023,2,23,8,57,54.6415
2023,2,23,9,8,49.6513
2023,2,23,9,9,1.4353
2023,2,23,9,14,27.2328
2023,2,23,9,17,33.2843
2023,2,23,9,20,45.3989
2023,2,23,9,22,37.9505
2023,2,23,9,23,39.5803
2023,2,23,9,29,8.9388
2023,2,23,9,30,54.2832
2023,2,23,9,32,34.4504
2023,2,23,9,33,40.7297
2023,2,23,9,37,55.602
2023,2,23,9,43,2.3818
2023,2,23,9,47,6.1972
2023,2,23,9,48,5.7143
2023,2,23,9,52,20.2582
2023,2,23,9,56,35.1797
2023,2,23,9,59,37.793
2023,2,23,10,3,10.0434
2023,2,23,10,4,41.9933
2023,2,23,10,6,48.3452
2023,2,23,10,24,11.7003
2023,2,23,10,29,1.6788
2023,2,23,10,34,17.2871
2023,2,23,10,34,36.8473
2023,2,23,10,38,8.8204
2023,2,23,10,41,8.0098
2023,2,23,10,42,30.1679
2023,2,23,10,54,53.6688
2023,2,23,10,55,59.3249
2023,2,23,10,58,23.6166
2023,2,23,11,0,57.2685
2023,2,23,11,2,33.6884
2023,2,23,11,3,24.9728
2023,2,23,11,7,16.7825
2023,2,23,11,9,52.876
2023,2,23,11,13,42.5237
2023,2,23,11,15,11.3009
2023,2,23,11,22,25.8557
2023,2,23,11,28,13.7905
2023,2,23,11,32,1.0605
2023,2,23,11,32,11.6558
2023,2,23,11,33,23.1653
2023,2,23,11,39,28.4895
2023,2,23,11,40,40.7392
2023,2,23,11,41,42.6383
2023,2,23,11,49,12.4028
2023,2,23,11,50,20.087
2023,2,23,11,52,31.7268
2023,2,23,11,56,36.2514
2023,2,23,12,1,6.8359
2023,2,23,12,2,40.4358
2023,2,23,12,2,40.5056
2023,2,23,12,3,41.8643
2023,2,23,12,10,22.3474
2023,2,23,12,10,22.3
2023,2,23,12,16,42.3469
2023,2,23,12,18,25.4769
2023,2,23,12,20,53.2107
2023,2,23,12,23,46.1344
2023,2,23,12,25,15.4206
2023,2,23,12,27,39.654
2023,2,23,12,36,53.9703
2023,2,23,12,40,51.0314
2023,2,23,12,42,56.7104
2023,2,23,12,44,24.6363
2023,2,23,12,46,40.0352
2023,2,23,12,49,13.9967
2023,2,23,12,56,25.0446
2023,2,23,12,57,36.9281
2023,2,23,13,6,4.0289
2023,2,23,13,10,37.7276
2023,2,23,13,12,31.5585
2023,2,23,13,18,23.9018
2023,2,23,13,19,35.6608
2023,2,23,13,20,7.2982
2023,2,23,13,21,52.7803
2023,2,23,13,24,2.8202
2023,2,23,13,27,53.8638
2023,2,23,13,29,40.6295
2023,2,23,13,33,47.5238
2023,2,23,13,35,4.0578
2023,2,23,13,36,2.3477
2023,2,23,13,38,33.9112
2023,2,23,13,39,2.8223
2023,2,23,13,57,25.8822
2023,2,23,13,58,18.1867
2023,2,23,13,59,59.2604
2023,2,23,14,9,12.2318
2023,2,23,14,11,40.8604
2023,2,23,14,13,42.2323
2023,2,23,14,17,18.808
2023,2,23,14,18,56.0607
2023,2,23,14,19,45.5882
2023,2,23,14,25,52.007
2023,2,23,14,28,57.9039
2023,2,23,14,33,23.3742
2023,2,23,14,33,45.6234
2023,2,23,14,37,33.4518
2023,2,23,14,38,9.1896
2023,2,23,14,40,56.9471
2023,2,23,14,42,13.4686
2023,2,23,14,52,19.8761
2023,2,23,14,54,16.82
2023,2,23,14,57,6.001
2023,2,23,15,5,59.0922
2023,2,23,15,6,32.9104
2023,2,23,15,8,46.7406
2023,2,23,15,12,3.0803
2023,2,23,15,20,47.8582
2023,2,23,15,24,47.7658
2023,2,23,15,27,35.0286
2023,2,23,15,38,37.5412
2023,2,23,15,38,51.7014
2023,2,23,15,47,51.8564
2023,2,23,15,51,41.4616
2023,2,23,15,53,46.8352
2023,2,23,16,2,21.3725
2023,2,23,16,3,38.1485
2023,2,23,16,5,50.3146
2023,2,23,16,8,12.9388
2023,2,23,16,10,46.3794
2023,2,23,16,12,8.1897
2023,2,23,16,19,45.8081
2023,2,23,16,22,2.1763
2023,2,23,16,24,7.6481
2023,2,23,16,25,3.9122
2023,2,23,16,27,1.2223
2023,2,23,16,27,37.4355
2023,2,23,16,28,9.4517
2023,2,23,16,33,49.3346
2023,2,23,16,34,17.4505
2023,2,23,16,37,27.6871
2023,2,23,16,39,59.7582
2023,2,23,16,42,24.0962
2023,2,23,16,43,41.1409
2023,2,23,16,47,45.8251
2023,2,23,16,50,38.709
2023,2,23,16,51,40.8622
2023,2,23,16,53,55.9694
2023,2,23,16,57,16.0677
2023,2,23,16,58,43.2692
2023,2,23,16,59,40.5555
2023,2,23,17,0,53.7602
2023,2,23,17,4,59.1472
2023,2,23,17,10,14.0888
2023,2,23,17,11,43.6532
2023,2,23,17,12,24.3086
2023,2,23,17,13,48.6701
2023,2,23,17,15,5.732
2023,2,23,17,18,52.597
2023,2,23,17,20,12.7947
2023,2,23,17,21,29.8504
2023,2,23,17,23,29.9525
2023,2,23,17,27,36.7227
2023,2,23,17,29,22.0613
2023,2,23,17,32,27.6386
2023,2,23,17,35,32.7219
2023,2,23,17,37,19.3807
2023,2,23,17,37,25.6911
2023,2,23,17,41,26.8914
2023,2,23,17,44,27.6925
2023,2,23,17,46,18.2255
2023,2,23,17,49,31.5304
2023,2,23,17,52,27.4082
2023,2,23,17,52,38.3959
2023,2,23,17,56,59.0168
2023,2,23,17,56,59.6501
2023,2,23,17,57,44.1876
2023,2,23,18,0,24.3386
2023,2,23,18,3,48.3361
2023,2,23,18,5,35.104
2023,2,23,18,7,13.216
2023,2,23,18,11,51.1876
2023,2,23,18,12,37.9325
2023,2,23,18,13,43.4851
2023,2,23,18,15,14.4635
2023,2,23,18,16,46.1029
2023,2,23,18,18,35.8865
2023,2,23,18,20,8.0122
2023,2,23,18,21,22.1278
2023,2,23,18,22,59.7519
2023,2,23,18,23,42.0735
2023,2,23,18,25,53.0552
2023,2,23,18,27,28.9312
2023,2,23,18,30,28.2381
2023,2,23,18,32,30.036
2023,2,23,18,36,37.3712
2023,2,23,18,43,43.1474
2023,2,23,18,46,0.3871
2023,2,23,18,49,20.5006
2023,2,23,18,50,3.9703
2023,2,23,18,51,27.5155
2023,2,23,18,53,53.4444
2023,2,23,19,1,21.8827
2023,2,23,19,12,29.5767
2023,2,23,19,18,22.3988
2023,2,23,19,19,9.7073
2023,2,23,19,22,44.853
2023,2,23,19,25,16.6946
2023,2,23,19,27,49.9409
2023,2,23,19,28,54.6718
2023,2,23,19,32,41.0081
2023,2,23,19,40,19.3023
2023,2,23,19,42,20.3992
2023,2,23,19,46,8.9682
2023,2,23,19,48,50.2289
2023,2,23,19,50,15.6521
2023,2,23,19,51,18.6146
2023,2,23,19,55,19.2276
2023,2,23,20,1,29.9613
2023,2,23,20,5,22.986
2023,2,23,20,8,6.1491
2023,2,23,20,12,35.8799
2023,2,23,20,14,12.2746
2023,2,23,20,16,17.2088
2023,2,23,20,21,35.3327
2023,2,23,20,22,0.0357
2023,2,23,20,23,30.5241
2023,2,23,20,24,35.7633
2023,2,23,20,25,58.2092
2023,2,23,20,26,13.6414
2023,2,23,20,26,31.8784
2023,2,23,20,30,53.9378
2023,2,23,20,32,42.8974
2023,2,23,20,35,2.7437
2023,2,23,20,38,7.8568
2023,2,23,20,42,41.1278
2023,2,23,20,46,9.6845
2023,2,23,20,46,26.0711
2023,2,23,20,48,33.2867
2023,2,23,20,50,23.7589
2023,2,23,20,51,51.2847
2023,2,23,20,55,45.8819
2023,2,23,20,57,35.3015
2023,2,23,21,3,5.0104
2023,2,23,21,10,1.8887
2023,2,23,21,13,53.0841
2023,2,23,21,14,24.397
2023,2,23,21,18,13.7577
2023,2,23,21,20,33.578
2023,2,23,21,21,34.7698
2023,2,23,21,23,39.7226
2023,2,23,21,24,4.9675
2023,2,23,21,25,57.205
2023,2,23,21,33,44.5613
2023,2,23,21,34,30.5454
2023,2,23,21,35,38.6184
2023,2,23,21,36,54.4963
2023,2,23,21,38,38.9827
2023,2,23,21,42,45.2609
2023,2,23,21,43,57.5819
2023,2,23,21,46,12.3491
2023,2,23,21,46,58.6292
2023,2,23,21,50,50.9295
2023,2,23,21,52,57.0113
2023,2,23,21,53,12.7925
2023,2,23,21,58,20.2631
2023,2,23,21,59,11.1742
2023,2,23,22,1,55.7202
2023,2,23,22,5,44.3789
2023,2,23,22,8,10.6938
2023,2,23,22,9,30.3472
2023,2,23,22,13,0.2889
2023,2,23,22,14,17.3092
2023,2,23,22,15,34.8128
2023,2,23,22,20,16.2219
2023,2,23,22,22,5.7568
2023,2,23,22,24,4.5777
2023,2,23,22,28,19.3474
2023,2,23,22,29,19.444
2023,2,23,22,30,16.2062
2023,2,23,22,31,4.4277
2023,2,23,22,33,7.052
2023,2,23,22,38,2.8501
2023,2,23,22,42,29.8358
2023,2,23,22,44,44.4704
2023,2,23,22,45,8.5252
2023,2,23,22,46,49.583
2023,2,23,22,50,42.8511
2023,2,23,22,51,22.6769
2023,2,23,22,52,51.8306
2023,2,23,22,57,59.2742
2023,2,23,23,1,11.316
2023,2,23,23,6,11.4085
2023,2,23,23,10,56.248
2023,2,23,23,13,23.6291
2023,2,23,23,23,25.4799
2023,2,23,23,26,29.3144
2023,2,23,23,28,46.8096
2023,2,23,23,29,13.9223
2023,2,23,23,33,55.8503
2023,2,23,23,37,1.1023
2023,2,23,23,39,57.2983
2023,2,23,23,45,41.2843
2023,2,23,23,48,26.2966
2023,2,23,23,52,45.8474
2023,2,23,23,56,3.978
2023,2,23,23,58,12.7365
2023,2,24,0,0, -6.-3626
2023,2,24,0,1,38.0928
2023,2,24,0,3,41.8292
2023,2,24,0,4,32.9521
2023,2,24,0,8,6.8657
2023,2,24,0,12,12.9011
2023,2,24,0,15,9.9031
2023,2,24,0,26,45.5864
2023,2,24,0,27,27.3035
2023,2,24,0,29,58.4752
2023,2,24,0,29,58.4024
2023,2,24,0,45,44.1382
2023,2,24,0,54,24.3959
2023,2,24,0,57,23.2877
2023,2,24,0,58,15.1803
2023,2,24,0,58,52.9055
2023,2,24,1,1,38.7319
2023,2,24,1,10,0.8582
2023,2,24,1,13,13.7335
2023,2,24,1,18,59.6851
2023,2,24,1,24,41.6706
2023,2,24,1,26,38.1441
2023,2,24,1,39,14.0398
2023,2,24,1,40,33.7312
2023,2,24,1,43,10.2753
2023,2,24,1,44,25.5816
